zip,type,primary_city,state,area_codes,latitude,longitude,estimated_population
82430,PO BOX,Kirby,WY,307,43.8,-108.18,0
82431,STANDARD,Lovell,WY,307,44.83,-108.39,2714
82432,STANDARD,Manderson,WY,307,44.26,-107.96,0
82433,STANDARD,Meeteetse,WY,307,44.15,-108.87,706
82434,STANDARD,Otto,WY,307,44.4,-108.27,0
82435,STANDARD,Powell,WY,307,44.79,-108.73,9162
82440,PO BOX,Ralston,WY,307,44.76,-108.9,0
82441,STANDARD,Shell,WY,307,44.53,-107.78,0
82442,STANDARD,Ten Sleep,WY,307,44.03,-107.44,668
82443,STANDARD,Thermopolis,WY,307,43.64,-108.21,3975
82450,PO BOX,Wapiti,WY,307,44.47,-109.43,0
82501,STANDARD,Riverton,WY,307,43.03,-108.41,14724
82510,STANDARD,Arapahoe,WY,307,42.97,-108.47,0
82512,STANDARD,Crowheart,WY,307,43.31,-109.19,0
82513,STANDARD,Dubois,WY,307,43.53,-109.64,1693
82514,STANDARD,Fort Washakie,WY,307,43,-108.92,2266
82515,PO BOX,Hudson,WY,307,42.9,-108.58,446
82516,STANDARD,Kinnear,WY,307,43.15,-108.68,586
82520,STANDARD,Lander,WY,307,42.83,-108.72,9746
82523,STANDARD,Pavillion,WY,307,43.24,-108.69,673
82524,PO BOX,Saint Stephens,WY,307,42.95,-108.19,0
82601,STANDARD,Casper,WY,307,42.83,-106.32,19758
82602,PO BOX,Casper,WY,307,42.83,-106.32,1655
82604,STANDARD,Casper,WY,307,42.83,-106.32,19989
82605,PO BOX,Casper,WY,307,42.83,-106.32,1374
82609,STANDARD,Casper,WY,307,42.83,-106.32,12694
82615,STANDARD,Shirley Basin,WY,307,42.35,-106.21,0
82620,STANDARD,Alcova,WY,307,42.55,-106.72,0
82630,STANDARD,Arminto,WY,307,43.18,-107.26,0
82633,STANDARD,Douglas,WY,307,42.75,-105.39,8296
82635,PO BOX,Edgerton,WY,307,43.41,-106.24,0
82636,STANDARD,Evansville,WY,307,42.87,-106.25,3484
82637,STANDARD,Glenrock,WY,307,42.85,-105.85,3384
82638,STANDARD,Hiland,WY,307,43.12,-107.35,0
82639,STANDARD,Kaycee,WY,307,43.7,-106.63,695
82640,PO BOX,Linch,WY,307,43.61,-106.2,0
82642,STANDARD,Lysite,WY,307,43.25,-107.71,0
82643,STANDARD,Midwest,WY,307,43.41,-106.27,0
82644,PO BOX,Mills,WY,307,42.84,-106.37,3034
82646,STANDARD,Natrona,WY,307,43.03,-106.81,0
82648,PO BOX,Powder River,WY,307,43.03,-106.98,0
82649,STANDARD,Shoshoni,WY,307,43.23,-108.1,849
82701,STANDARD,Newcastle,WY,"307,605",43.84,-104.21,4410
82710,STANDARD,Aladdin,WY,307,44.63,-104.18,0
82711,STANDARD,Alva,WY,307,44.7,-104.45,0
82712,STANDARD,Beulah,WY,307,44.53,-104.08,0
82714,STANDARD,Devils Tower,WY,307,44.6,-104.73,0
82715,STANDARD,Four Corners,WY,307,44.08,-104.13,0
82716,STANDARD,Gillette,WY,307,44.28,-105.51,13217
82717,PO BOX,Gillette,WY,307,44.28,-105.51,4986
82718,STANDARD,Gillette,WY,307,44.28,-105.51,16911
82720,STANDARD,Hulett,WY,307,44.68,-104.6,802
82721,STANDARD,Moorcroft,WY,307,44.26,-104.95,2553
82723,STANDARD,Osage,WY,307,43.98,-104.42,0
82725,STANDARD,Recluse,WY,307,44.77,-105.7,0
82727,STANDARD,Rozet,WY,307,44.28,-105.2,1227
82729,STANDARD,Sundance,WY,307,44.4,-104.37,2031
82730,STANDARD,Upton,WY,307,44.1,-104.62,1321
82731,STANDARD,Weston,WY,307,44.63,-105.33,0
82732,PO BOX,Wright,WY,307,43.75,-105.49,1851
82801,STANDARD,Sheridan,WY,307,44.79,-106.95,20321
82831,STANDARD,Arvada,WY,307,44.76,-106.09,0
82832,STANDARD,Banner,WY,307,44.63,-106.8,459
82833,PO BOX,Big Horn,WY,307,44.72,-107.01,767
82834,STANDARD,Buffalo,WY,307,44.34,-106.71,6456
82835,STANDARD,Clearmont,WY,307,44.64,-106.38,0
82836,STANDARD,Dayton,WY,307,44.87,-107.25,966
82837,PO BOX,Leiter,WY,307,44.79,-106.35,0
82838,STANDARD,Parkman,WY,307,44.96,-107.31,0
82839,STANDARD,Ranchester,WY,307,44.9,-107.16,1078
82840,PO BOX,Saddlestring,WY,307,44.34,-106.62,0
82842,STANDARD,Story,WY,307,44.6,-107.11,683
82844,STANDARD,Wolf,WY,307,44.7,-107.3,0
82845,PO BOX,Wyarno,WY,307,44.89,-106.71,0
82901,STANDARD,Rock Springs,WY,307,41.59,-109.22,21310
82902,PO BOX,Rock Springs,WY,307,41.59,-109.22,2200
82922,STANDARD,Bondurant,WY,307,43.2,-110.41,0
82923,STANDARD,Boulder,WY,307,42.72,-109.63,519
82925,STANDARD,Cora,WY,307,42.94,-109.98,0
82929,PO BOX,Little America,WY,307,41.55,-109.86,0
82930,STANDARD,Evanston,WY,"307,435",41.25,-110.96,10825
82931,PO BOX,Evanston,WY,307,41.25,-110.96,1498
82932,STANDARD,Farson,WY,307,42.11,-109.44,663
82933,STANDARD,Fort Bridger,WY,307,41.32,-110.38,706
82934,PO BOX,Granger,WY,307,41.59,-109.96,0
82935,STANDARD,Green River,WY,307,41.51,-109.46,11450
82936,STANDARD,Lonetree,WY,307,41.03,-110.14,0
82937,STANDARD,Lyman,WY,307,41.32,-110.3,2698
82938,PO BOX,Mc Kinnon,WY,307,41.02,-109.93,0
82939,PO BOX,Mountain View,WY,307,41.27,-110.33,1897
82941,STANDARD,Pinedale,WY,307,42.86,-109.86,4227
82942,PO BOX,Point Of Rocks,WY,307,41.68,-108.78,0
82943,PO BOX,Reliance,WY,307,41.67,-109.19,0
82944,PO BOX,Robertson,WY,307,41.18,-110.42,0
82945,PO BOX,Superior,WY,307,41.76,-108.96,0
83001,STANDARD,Jackson,WY,307,43.47,-110.76,7421
83002,PO BOX,Jackson,WY,307,43.47,-110.76,8862
83011,STANDARD,Kelly,WY,307,43.6,-110.32,0
83012,STANDARD,Moose,WY,307,43.65,-110.72,0
83013,STANDARD,Moran,WY,307,43.84,-110.5,0
83014,STANDARD,Wilson,WY,307,43.5,-110.87,2334
83025,PO BOX,Teton Village,WY,307,43.57,-110.81,661
83101,STANDARD,Kemmerer,WY,307,41.78,-110.55,2676
83110,STANDARD,Afton,WY,"307,208,435",42.72,-110.92,3543
83111,STANDARD,Auburn,WY,"208,307",42.79,-111,0
83112,STANDARD,Bedford,WY,307,42.9,-110.93,492
83113,STANDARD,Big Piney,WY,307,42.54,-110.11,2256
83114,STANDARD,Cokeville,WY,307,42.08,-110.95,624
83115,STANDARD,Daniel,WY,307,42.87,-110.07,546
83116,PO BOX,Diamondville,WY,307,41.77,-110.53,573
83118,STANDARD,Etna,WY,307,43.03,-111.01,612
83119,PO BOX,Fairview,WY,307,42.69,-110.98,0
83120,STANDARD,Freedom,WY,"208,307",42.98,-111.04,482
83121,PO BOX,Frontier,WY,,41.79,-110.6,0
83122,STANDARD,Grover,WY,307,42.69,-110.93,0
83123,STANDARD,La Barge,WY,307,42.26,-110.19,646
83124,PO BOX,Opal,WY,307,41.77,-110.32,0
83126,STANDARD,Smoot,WY,307,42.62,-110.92,0
83127,STANDARD,Thayne,WY,307,42.91,-111,2225
83128,STANDARD,Alpine,WY,307,43.16,-111.01,1355
83201,STANDARD,Pocatello,ID,208,42.9,-112.39,27114
83202,STANDARD,Pocatello,ID,208,42.97,-112.36,15116
83203,PO BOX,Fort Hall,ID,208,43.04,-112.53,1090
83204,STANDARD,Pocatello,ID,208,42.73,-112.52,12953
83205,PO BOX,Pocatello,ID,208,42.84,-112.46,624
83206,PO BOX,Pocatello,ID,208,42.86,-112.45,498
83209,UNIQUE,Pocatello,ID,208,42.87,-112.46,484
83210,STANDARD,Aberdeen,ID,208,43.09,-112.84,2511
83211,STANDARD,American Falls,ID,208,42.72,-112.99,4993
83212,STANDARD,Arbon,ID,208,42.53,-112.55,0
83213,STANDARD,Arco,ID,208,43.65,-113.28,1187
83214,STANDARD,Arimo,ID,208,42.54,-112.28,0
83215,STANDARD,Atomic City,ID,208,43.4,-112.83,0
83217,STANDARD,Bancroft,ID,208,42.79,-111.91,641
83218,PO BOX,Basalt,ID,208,43.31,-112.16,0
83220,STANDARD,Bern,ID,208,42.36,-111.37,0
83221,STANDARD,Blackfoot,ID,208,43.27,-112.56,19761
83223,PO BOX,Bloomington,ID,208,42.17,-111.42,0
83226,STANDARD,Challis,ID,208,44.65,-114.15,2080
83227,STANDARD,Clayton,ID,208,44.16,-114.49,0
83228,STANDARD,Clifton,ID,208,42.18,-112.03,0
83229,STANDARD,Cobalt,ID,208,45.11,-114.43,0
83230,STANDARD,Conda,ID,208,42.73,-111.53,0
83232,STANDARD,Dayton,ID,208,42.14,-111.96,0
83233,PO BOX,Dingle,ID,208,42.23,-111.27,0
83234,STANDARD,Downey,ID,208,42.42,-112.1,864
83235,STANDARD,Ellis,ID,208,44.65,-113.99,0
83236,STANDARD,Firth,ID,208,43.22,-111.99,1783
83237,STANDARD,Franklin,ID,208,42.03,-111.79,902
83238,STANDARD,Geneva,ID,208,42.36,-111.11,0
83239,PO BOX,Georgetown,ID,208,42.52,-111.29,0
83241,STANDARD,Grace,ID,208,42.51,-111.74,1600
83243,STANDARD,Holbrook,ID,208,42.2,-112.67,0
83244,STANDARD,Howe,ID,208,43.92,-113.1,0
83245,STANDARD,Inkom,ID,208,42.82,-112.23,1845
83246,STANDARD,Lava Hot Springs,ID,208,42.61,-112.04,863
83250,STANDARD,Mccammon,ID,208,42.68,-112.2,1292
83251,STANDARD,Mackay,ID,208,43.95,-113.84,882
83252,STANDARD,Malad City,ID,208,42.24,-112.3,3274
83253,STANDARD,May,ID,208,44.48,-113.76,0
83254,STANDARD,Montpelier,ID,208,42.28,-111.33,2861
83255,STANDARD,Moore,ID,208,43.68,-113.59,848
83256,PO BOX,Moreland,ID,208,43.22,-112.44,525
83261,PO BOX,Paris,ID,208,42.22,-111.43,0
83262,STANDARD,Pingree,ID,208,43.12,-112.6,1086
83263,STANDARD,Preston,ID,208,42.2,-111.74,7033
83271,STANDARD,Rockland,ID,208,42.5,-112.85,0
83272,STANDARD,Saint Charles,ID,208,42.14,-111.47,0
83274,STANDARD,Shelley,ID,208,43.34,-112.07,7410
83276,STANDARD,Soda Springs,ID,208,42.75,-111.53,3418
83277,STANDARD,Springfield,ID,208,43.07,-112.67,0
83278,STANDARD,Stanley,ID,208,44.26,-114.97,0
83281,PO BOX,Swanlake,ID,208,42.32,-111.97,0
83283,STANDARD,Thatcher,ID,208,42.35,-111.64,0
83285,STANDARD,Wayan,ID,208,42.9,-111.28,0
83286,STANDARD,Weston,ID,208,42.05,-112,921
83287,STANDARD,Fish Haven,ID,208,42.05,-111.44,0
83301,STANDARD,Twin Falls,ID,208,42.41,-114.59,37918
83302,STANDARD,Rogerson,ID,208,42.11,-114.95,0
83303,PO BOX,Twin Falls,ID,208,42.56,-114.46,2036
83311,STANDARD,Albion,ID,208,42.38,-113.6,0
83312,PO BOX,Almo,ID,"208,435",42.06,-113.59,0
83313,STANDARD,Bellevue,ID,208,43.39,-114.24,2491
83314,STANDARD,Bliss,ID,208,43.01,-114.94,688
83316,STANDARD,Buhl,ID,208,42.6,-114.84,7618
83318,STANDARD,Burley,ID,208,42.39,-113.78,12718
83320,STANDARD,Carey,ID,208,43.29,-113.64,741
83321,STANDARD,Castleford,ID,208,42.4,-114.88,487
83322,STANDARD,Corral,ID,208,43.35,-114.98,0
83323,STANDARD,Declo,ID,208,42.46,-113.39,1394
83324,STANDARD,Dietrich,ID,208,42.87,-114.24,528
83325,STANDARD,Eden,ID,208,42.57,-114.25,729
83327,STANDARD,Fairfield,ID,208,43.41,-114.78,750
83328,STANDARD,Filer,ID,208,42.56,-114.61,4254
83330,STANDARD,Gooding,ID,208,43.01,-114.7,4929
83332,STANDARD,Hagerman,ID,208,42.81,-114.91,1848
83333,STANDARD,Hailey,ID,208,43.57,-114.21,8542
83334,STANDARD,Hansen,ID,208,42.45,-114.26,1501
83335,STANDARD,Hazelton,ID,208,42.58,-114.07,1639
83336,STANDARD,Heyburn,ID,208,42.56,-113.81,3950
83337,PO BOX,Hill City,ID,208,43.3,-115.02,0
83338,STANDARD,Jerome,ID,208,42.75,-114.36,15083
83340,STANDARD,Ketchum,ID,208,43.77,-114.62,6204
83341,STANDARD,Kimberly,ID,208,42.42,-114.38,5210
83342,STANDARD,Malta,ID,"208,435",42.22,-113.29,876
83343,PO BOX,Minidoka,ID,208,42.75,-113.48,0
83344,STANDARD,Murtaugh,ID,208,42.41,-114.12,870
83346,STANDARD,Oakley,ID,208,42.18,-113.86,1411
83347,STANDARD,Paul,ID,208,42.73,-113.89,2688
83348,STANDARD,Picabo,ID,208,43.3,-114.07,0
83349,STANDARD,Richfield,ID,208,43.07,-114.17,799
83350,STANDARD,Rupert,ID,208,42.7,-113.62,9622
83352,STANDARD,Shoshone,ID,208,43.11,-114.4,2411
83353,PO BOX,Sun Valley,ID,208,43.69,-114.34,2080
83354,PO BOX,Sun Valley,ID,208,43.67,-114.33,0
83355,STANDARD,Wendell,ID,208,42.74,-114.73,4319
83401,STANDARD,Idaho Falls,ID,208,43.5,-111.89,27628
83402,STANDARD,Idaho Falls,ID,208,43.52,-112.27,19686
83403,PO BOX,Idaho Falls,ID,208,43.47,-111.98,876
83404,STANDARD,Idaho Falls,ID,208,43.42,-112,17939
83405,PO BOX,Idaho Falls,ID,208,43.49,-112.11,872
83406,STANDARD,Idaho Falls,ID,208,43.43,-111.89,11575
83414,STANDARD,Alta,WY,307,43.75,-111.04,0
83415,UNIQUE,Idaho Falls,ID,208,43.49,-112.03,0
83420,STANDARD,Ashton,ID,208,44.05,-111.32,2011
83421,PO BOX,Chester,ID,208,43.99,-111.54,0
83422,STANDARD,Driggs,ID,"307,208",43.73,-111.22,3227
83423,STANDARD,Dubois,ID,208,44.22,-112.37,627
83424,STANDARD,Felt,ID,208,43.88,-111.21,0
83425,STANDARD,Hamer,ID,208,43.98,-112.18,0
83427,STANDARD,Iona,ID,208,43.52,-111.92,1313
83428,STANDARD,Irwin,ID,208,43.33,-111.17,0
83429,STANDARD,Island Park,ID,208,44.51,-111.35,659
83431,STANDARD,Lewisville,ID,208,43.68,-112.03,805
83433,PO BOX,Macks Inn,ID,208,44.49,-111.33,0
83434,STANDARD,Menan,ID,208,43.75,-112,1335
83435,STANDARD,Monteview,ID,208,43.94,-112.56,0
83436,STANDARD,Newdale,ID,208,43.86,-111.42,0
83438,PO BOX,Parker,ID,208,43.95,-111.76,0
83440,STANDARD,Rexburg,ID,208,43.78,-111.76,19264
83441,UNIQUE,Rexburg,ID,208,43.76,-111.61,0
83442,STANDARD,Rigby,ID,208,43.69,-111.87,14070
83443,STANDARD,Ririe,ID,208,43.49,-111.58,1111
83444,STANDARD,Roberts,ID,208,43.73,-112.26,992
83445,STANDARD,Saint Anthony,ID,208,43.98,-111.79,5226
83446,STANDARD,Spencer,ID,208,44.39,-112.22,0
83448,STANDARD,Sugar City,ID,208,43.85,-111.69,1900
83449,STANDARD,Swan Valley,ID,208,43.4,-111.31,0
83450,STANDARD,Terreton,ID,208,43.86,-112.38,874
83451,STANDARD,Teton,ID,208,43.88,-111.64,642
83452,STANDARD,Tetonia,ID,"208,307",43.85,-111.11,1021
83454,PO BOX,Ucon,ID,208,43.59,-111.96,0
83455,STANDARD,Victor,ID,208,43.65,-111.22,3100
83460,UNIQUE,Rexburg,ID,208,43.81,-111.78,0
83462,STANDARD,Carmen,ID,208,45.36,-113.82,0
83463,STANDARD,Gibbonsville,ID,208,45.6,-113.89,0
83464,STANDARD,Leadore,ID,208,44.49,-113.36,0
83465,PO BOX,Lemhi,ID,208,44.81,-113.66,0
83466,STANDARD,North Fork,ID,208,45.49,-114.06,0
83467,STANDARD,Salmon,ID,208,45,-113.86,4938
83468,PO BOX,Tendoy,ID,208,44.94,-113.64,0
83469,STANDARD,Shoup,ID,208,45.22,-114.41,0
83501,STANDARD,Lewiston,ID,208,46.16,-116.92,27415
83520,STANDARD,Ahsahka,ID,208,46.52,-116.3,0
83522,STANDARD,Cottonwood,ID,208,45.94,-116.52,1502
83523,STANDARD,Craigmont,ID,208,46.23,-116.48,625
83524,STANDARD,Culdesac,ID,208,46.36,-116.67,813
83525,STANDARD,Elk City,ID,208,45.9,-115.22,0
83526,STANDARD,Ferdinand,ID,208,46.14,-116.41,0
83530,STANDARD,Grangeville,ID,208,45.9,-116.13,4346
83531,PO BOX,Fenn,ID,208,45.92,-116.12,0
83533,STANDARD,Greencreek,ID,208,46.11,-116.26,0
83535,STANDARD,Juliaetta,ID,208,46.55,-116.74,877
83536,STANDARD,Kamiah,ID,208,46.25,-115.96,2821
83537,STANDARD,Kendrick,ID,208,46.64,-116.54,917
83539,STANDARD,Kooskia,ID,208,46.08,-115.86,1456
83540,STANDARD,Lapwai,ID,208,46.32,-116.78,1587
83541,STANDARD,Lenore,ID,208,46.64,-116.32,752
83542,STANDARD,Lucile,ID,208,45.54,-116.24,0
83543,STANDARD,Nezperce,ID,208,46.28,-116.23,577
83544,STANDARD,Orofino,ID,208,46.48,-116.12,4411
83545,STANDARD,Peck,ID,208,46.42,-116.46,0
83546,STANDARD,Pierce,ID,208,46.56,-115.81,468
83547,STANDARD,Pollock,ID,208,45.31,-116.32,0
83548,STANDARD,Reubens,ID,208,46.32,-116.51,0
83549,STANDARD,Riggins,ID,208,45.39,-116.47,682
83552,STANDARD,Stites,ID,208,46.08,-115.97,722
83553,STANDARD,Weippe,ID,208,46.38,-115.89,742
83554,STANDARD,White Bird,ID,208,45.69,-116.18,480
83555,STANDARD,Winchester,ID,208,46.21,-116.64,0
83601,PO BOX,Atlanta,ID,208,43.8,-115.15,0
83602,STANDARD,Banks,ID,208,44.1,-116.13,0
83604,STANDARD,Bruneau,ID,208,42.57,-115.85,557
83605,STANDARD,Caldwell,ID,208,43.66,-116.63,22255
83606,PO BOX,Caldwell,ID,208,43.71,-116.74,1001
83607,STANDARD,Caldwell,ID,208,43.68,-116.73,19697
83610,STANDARD,Cambridge,ID,208,44.62,-116.7,780
83611,STANDARD,Cascade,ID,208,44.59,-115.57,1919
83612,STANDARD,Council,ID,208,44.89,-116.54,1488
83615,STANDARD,Donnelly,ID,208,44.67,-116,1101
83616,STANDARD,Eagle,ID,208,43.79,-116.38,19058
83617,STANDARD,Emmett,ID,208,43.98,-116.52,12006
83619,STANDARD,Fruitland,ID,208,43.96,-116.91,5762
83622,STANDARD,Garden Valley,ID,208,44.08,-115.85,1383
83623,STANDARD,Glenns Ferry,ID,208,43.09,-115.37,1237
83624,STANDARD,Grand View,ID,208,42.91,-116.12,886
83626,STANDARD,Greenleaf,ID,208,43.67,-116.83,1057
83627,STANDARD,Hammett,ID,208,42.9,-115.56,522
83628,STANDARD,Homedale,ID,208,43.59,-116.94,3392
83629,STANDARD,Horseshoe Bend,ID,208,43.92,-116.17,1338
83630,PO BOX,Huston,ID,208,43.59,-116.78,0
83631,STANDARD,Idaho City,ID,208,43.89,-115.76,1010
83632,STANDARD,Indian Valley,ID,208,44.54,-116.41,0
83633,STANDARD,King Hill,ID,208,43.07,-115.19,0
83634,STANDARD,Kuna,ID,208,43.43,-116.32,14859
83635,PO BOX,Lake Fork,ID,208,44.91,-116.09,0
83636,PO BOX,Letha,ID,208,43.91,-116.66,0
83637,STANDARD,Lowman,ID,208,44.14,-115.32,0
83638,STANDARD,Mccall,ID,208,44.88,-115.77,5138
83639,STANDARD,Marsing,ID,208,43.48,-116.84,2455
83641,STANDARD,Melba,ID,208,43.36,-116.55,2669
83642,STANDARD,Meridian,ID,208,43.59,-116.42,29511
83643,STANDARD,Mesa,ID,208,44.63,-116.44,0
83644,STANDARD,Middleton,ID,208,43.74,-116.58,7321
83645,STANDARD,Midvale,ID,208,44.38,-116.58,485
83646,STANDARD,Meridian,ID,208,43.65,-116.43,34900
83647,STANDARD,Mountain Home,ID,208,43.36,-115.52,16417
83648,STANDARD,Mountain Home A F B,ID,208,43.05,-115.86,2558
83650,STANDARD,Murphy,ID,208,43.08,-116.52,0
83651,STANDARD,Nampa,ID,208,43.6,-116.61,20252
83652,PO BOX,Nampa,ID,208,43.7,-116.62,0
83653,PO BOX,Nampa,ID,208,43.63,-116.49,1425
83654,STANDARD,New Meadows,ID,208,45.06,-116.37,1226
83655,STANDARD,New Plymouth,ID,208,43.94,-116.8,3448
83656,PO BOX,Notus,ID,208,43.72,-116.8,575
83657,STANDARD,Ola,ID,208,44.27,-116.31,0
83660,STANDARD,Parma,ID,208,43.8,-116.91,4460
83661,STANDARD,Payette,ID,208,44.06,-116.7,7524
83666,STANDARD,Placerville,ID,208,43.94,-115.99,0
83669,STANDARD,Star,ID,208,43.72,-116.49,6028
83670,STANDARD,Sweet,ID,208,44.01,-116.33,0
83671,PO BOX,Warren,ID,208,45.29,-115.59,0
83672,STANDARD,Weiser,ID,208,44.47,-116.91,6216
83676,STANDARD,Wilder,ID,208,43.65,-116.93,3316
83677,STANDARD,Yellow Pine,ID,208,45.02,-115.52,0
83680,PO BOX,Meridian,ID,208,43.61,-116.4,705
83686,STANDARD,Nampa,ID,208,43.49,-116.61,34372
83687,STANDARD,Nampa,ID,208,43.6,-116.54,21027
83701,PO BOX,Boise,ID,208,43.62,-116.32,753
83702,STANDARD,Boise,ID,208,43.71,-116.18,16631
83703,STANDARD,Boise,ID,208,43.71,-116.25,13203
83704,STANDARD,Boise,ID,208,43.63,-116.28,29687
83705,STANDARD,Boise,ID,208,43.56,-116.21,20030
83706,STANDARD,Boise,ID,208,43.59,-116.19,22175
83707,PO BOX,Boise,ID,208,43.66,-116.16,1434
83708,STANDARD,Boise,ID,208,43.61,-116.21,0
83709,STANDARD,Boise,ID,208,43.54,-116.29,40418
83711,PO BOX,Boise,ID,208,43.65,-116.27,600
83712,STANDARD,Boise,ID,208,43.6,-116.12,6689
83713,STANDARD,Boise,ID,208,43.63,-116.32,22198
83714,STANDARD,Garden City,ID,208,43.64,-116.26,16431
83715,PO BOX,Boise,ID,208,43.56,-116.21,0
83716,STANDARD,Boise,ID,208,43.54,-115.92,11898
83717,PO BOX,Boise,ID,208,43.61,-116.2,0
83719,PO BOX,Boise,ID,208,43.54,-116.28,734
83720,UNIQUE,Boise,ID,208,43.61,-116.21,0
83721,UNIQUE,Boise,ID,208,43.61,-116.2,0
83722,UNIQUE,Boise,ID,208,43.61,-116.21,0
83724,UNIQUE,Boise,ID,208,43.61,-116.19,0
83725,UNIQUE,Boise,ID,208,43.6,-116.2,0
83726,UNIQUE,Boise,ID,208,43.43,-116,0
83727,UNIQUE,Boise,ID,208,43.61,-116.2,0
83728,UNIQUE,Boise,ID,208,43.61,-116.2,0
83729,UNIQUE,Boise,ID,208,43.6,-116.19,0
83730,UNIQUE,Boise,ID,208,43.61,-116.2,0
83731,UNIQUE,Boise,ID,208,43.74,-116.2,0
83732,UNIQUE,Boise,ID,208,43.54,-116.28,0
83733,UNIQUE,Boise,ID,208,43.61,-116.2,0
83735,UNIQUE,Boise,ID,208,43.61,-116.19,0
83756,UNIQUE,Boise,ID,208,43.61,-116.21,0
83757,UNIQUE,Boise,ID,208,43.61,-116.2,0
83799,PO BOX,Boise,ID,208,43.61,-116.2,0
83801,STANDARD,Athol,ID,208,47.96,-116.68,4652
83802,STANDARD,Avery,ID,208,47.17,-115.8,0
83803,STANDARD,Bayview,ID,208,47.97,-116.56,661
83804,STANDARD,Blanchard,ID,208,48.04,-116.96,929
83805,STANDARD,Bonners Ferry,ID,208,48.75,-116.51,6090
83806,PO BOX,Bovill,ID,208,46.9,-116.36,0
83808,STANDARD,Calder,ID,208,47.31,-116.09,0
83809,STANDARD,Careywood,ID,208,48.06,-116.59,0
83810,STANDARD,Cataldo,ID,208,47.57,-116.47,987
83811,STANDARD,Clark Fork,ID,208,48.06,-116.17,1065
83812,STANDARD,Clarkia,ID,208,47.02,-116.24,0
83813,STANDARD,Cocolalla,ID,208,48.1,-116.67,961
83814,STANDARD,Coeur D Alene,ID,208,47.59,-116.91,16915
83815,STANDARD,Coeur D Alene,ID,208,47.72,-116.75,23869
83816,PO BOX,Coeur D Alene,ID,208,47.67,-116.78,1785
83821,STANDARD,Coolin,ID,208,48.6,-116.86,0
83822,STANDARD,Oldtown,ID,208,48.13,-116.99,1125
83823,STANDARD,Deary,ID,208,46.79,-116.51,1109
83824,STANDARD,Desmet,ID,208,47.12,-116.91,0
83825,PO BOX,Dover,ID,208,48.25,-116.6,0
83826,PO BOX,Eastport,ID,208,48.98,-116.17,0
83827,PO BOX,Elk River,ID,208,46.77,-116.19,0
83830,STANDARD,Fernwood,ID,208,47.09,-116.46,526
83832,STANDARD,Genesee,ID,208,46.56,-116.88,1314
83833,STANDARD,Harrison,ID,208,47.54,-116.7,1101
83834,STANDARD,Harvard,ID,208,46.94,-116.69,0
83835,STANDARD,Hayden,ID,208,47.78,-116.71,17972
83836,STANDARD,Hope,ID,208,48.26,-116.24,905
83837,STANDARD,Kellogg,ID,208,47.57,-116.11,2180
83839,STANDARD,Kingston,ID,208,47.59,-116.24,1005
83840,PO BOX,Kootenai,ID,208,48.31,-116.51,537
83841,PO BOX,Laclede,ID,208,48.16,-116.75,0
83842,STANDARD,Medimont,ID,208,47.44,-116.47,0
83843,STANDARD,Moscow,ID,"208,509",46.71,-116.91,17155
83844,UNIQUE,Moscow,ID,208,46.72,-116.99,0
83845,STANDARD,Moyie Springs,ID,208,48.7,-116.12,1000
83846,STANDARD,Mullan,ID,208,47.46,-115.74,606
83847,STANDARD,Naples,ID,208,48.59,-116.4,1120
83848,STANDARD,Nordman,ID,208,48.67,-116.88,0
83849,PO BOX,Osburn,ID,208,47.53,-116.01,1522
83850,STANDARD,Pinehurst,ID,208,47.46,-116.21,1809
83851,STANDARD,Plummer,ID,208,47.28,-116.88,1336
83852,STANDARD,Ponderay,ID,208,48.3,-116.53,1291
83853,STANDARD,Porthill,ID,208,48.95,-116.62,0
83854,STANDARD,Post Falls,ID,208,47.78,-117.02,28064
83855,STANDARD,Potlatch,ID,208,46.96,-116.91,1716
83856,STANDARD,Priest River,ID,208,48.38,-116.89,4642
83857,STANDARD,Princeton,ID,208,46.9,-116.81,615
83858,STANDARD,Rathdrum,ID,208,47.84,-116.88,10870
83860,STANDARD,Sagle,ID,208,48.18,-116.56,4981
83861,STANDARD,Saint Maries,ID,208,47.2,-116.55,4934
83864,STANDARD,Sandpoint,ID,208,48.34,-116.45,13303
83865,PO BOX,Colburn,ID,208,48.39,-116.53,0
83866,PO BOX,Santa,ID,208,47.18,-116.41,0
83867,PO BOX,Silverton,ID,208,47.49,-115.95,477
83868,STANDARD,Smelterville,ID,208,47.52,-116.18,653
83869,STANDARD,Spirit Lake,ID,208,47.98,-116.89,3295
83870,STANDARD,Tensed,ID,208,47.12,-116.79,0
83871,STANDARD,Troy,ID,208,46.74,-116.74,1709
83872,STANDARD,Viola,ID,208,46.86,-116.97,575
83873,STANDARD,Wallace,ID,208,47.61,-115.91,1157
83874,PO BOX,Murray,ID,208,47.63,-115.79,0
83876,STANDARD,Worley,ID,208,47.44,-116.89,1148
83877,PO BOX,Post Falls,ID,208,47.71,-116.94,2191
84001,STANDARD,Altamont,UT,435,40.43,-110.25,787
84002,STANDARD,Altonah,UT,435,40.47,-110.32,0
84003,STANDARD,American Fork,UT,801,40.39,-111.78,31217
84004,STANDARD,Alpine,UT,801,40.5,-111.7,7291
84005,STANDARD,Eagle Mountain,UT,801,40.37,-112.02,13404
84006,STANDARD,Bingham Canyon,UT,801,40.59,-112.1,662
84007,STANDARD,Bluebell,UT,435,40.33,-110.2,534
